creator_id,mod_count,total_subscriptions,avg_subscriptions,median_subscriptions,avg_positive_rate,avg_maintenance_days,tag_breadth
76561198273014977,2,3192,1596.00,1596.00,0.948300,0.00,8
76561197998112975,1,3180,3180.00,3180.00,0.961500,705.00,4
76561198041576926,1,3176,3176.00,3176.00,0.894700,190.00,5
76561198147970269,1,3172,3172.00,3172.00,0.888900,0.00,2
76561198074157770,1,3168,3168.00,3168.00,0.985500,0.00,4
76561199089702303,1,3167,3167.00,3167.00,1.000000,0.00,2
76561198405091099,5,3163,632.60,576.00,0.985720,2.60,2
76561198863039534,1,3157,3157.00,3157.00,1.000000,1.00,1
76561198160037331,1,3155,3155.00,3155.00,0.936500,935.00,2
76561197985828072,1,3154,3154.00,3154.00,0.958900,763.00,2
76561198047953622,1,3153,3153.00,3153.00,0.941200,1.00,7
76561198342048466,1,3152,3152.00,3152.00,0.971600,36.00,3
76561198021804601,1,3151,3151.00,3151.00,0.952400,2.00,4
76561198011056837,1,3148,3148.00,3148.00,0.928600,15.00,2
76561198045592055,1,3145,3145.00,3145.00,0.877200,41.00,2
76561198085091020,1,3145,3145.00,3145.00,0.992900,608.00,2
76561198799811782,1,3145,3145.00,3145.00,0.942300,0.00,3
76561198101070962,6,3142,523.67,345.50,0.616075,78.00,2
76561199372693158,2,3139,1569.50,1569.50,0.976200,49.50,2
76561198098657649,1,3132,3132.00,3132.00,0.961000,24.00,1
76561198795940898,1,3132,3132.00,3132.00,1.000000,1.00,1
76561198064381827,1,3126,3126.00,3126.00,0.944400,0.00,2
76561198131870492,2,3117,1558.50,1558.50,0.973200,0.50,3
76561198349058712,1,3114,3114.00,3114.00,0.983900,553.00,3
76561198129384820,1,3111,3111.00,3111.00,0.919400,0.00,2
76561198859459413,1,3111,3111.00,3111.00,0.983600,173.00,2
76561199202734999,1,3107,3107.00,3107.00,0.975500,5.00,2
76561198208979548,1,3098,3098.00,3098.00,0.920300,1.00,3
76561198045885302,5,3093,618.60,444.00,0.932740,105.20,2
76561198041114429,1,3093,3093.00,3093.00,1.000000,0.00,2
76561198336719200,1,3092,3092.00,3092.00,1.000000,0.00,2
76561199447817129,2,3091,1545.50,1545.50,0.688900,0.00,3
76561198890619330,1,3090,3090.00,3090.00,0.938500,991.00,3
76561198665608129,2,3089,1544.50,1544.50,0.840700,1.00,4
76561199011696463,3,3078,1026.00,1109.00,1.000000,75.33,17
76561198060766084,1,3074,3074.00,3074.00,0.947400,0.00,2
76561198450111883,2,3071,1535.50,1535.50,0.958350,284.50,1
76561198099353855,1,3068,3068.00,3068.00,0.766000,0.00,2
76561198278284129,5,3062,612.40,189.00,0.949200,907.60,2
76561199403639734,3,3059,1019.67,1039.00,0.986500,127.67,2
76561198995177881,2,3057,1528.50,1528.50,0.982750,0.00,1
76561199228097424,2,3047,1523.50,1523.50,0.973700,0.00,4
76561198063927977,1,3047,3047.00,3047.00,0.814500,0.00,1
76561198250757446,1,3047,3047.00,3047.00,0.974700,0.00,2
76561199193822597,1,3044,3044.00,3044.00,1.000000,356.00,1
76561198211121664,5,3040,608.00,384.00,0.846960,702.60,4
76561198010966193,2,3040,1520.00,1520.00,0.804150,722.50,1
76561198420754135,1,3038,3038.00,3038.00,0.987700,1.00,4
76561198819567960,1,3038,3038.00,3038.00,0.953800,1.00,3
76561198133685905,3,3036,1012.00,542.00,0.793467,0.00,4
76561198320540859,3,3032,1010.67,1028.00,0.958533,572.33,5
76561198446119173,4,3030,757.50,499.50,0.824725,0.00,3
76561199221718181,3,3024,1008.00,1200.00,0.977767,0.33,3
76561198044996460,1,3016,3016.00,3016.00,0.971000,0.00,2
76561198160142509,2,3010,1505.00,1505.00,0.972400,0.00,7
76561198326921897,1,3004,3004.00,3004.00,0.952400,0.00,2
76561199019584045,3,3003,1001.00,131.00,0.666667,0.00,2
76561198207297703,1,3000,3000.00,3000.00,0.966100,297.00,2
76561199514198939,9,2999,333.22,393.00,0.500000,67.33,2
76561198124042238,1,2999,2999.00,2999.00,0.918900,1043.00,4
76561198000302345,1,2996,2996.00,2996.00,0.800000,0.00,2
76561198112611995,1,2996,2996.00,2996.00,0.541700,0.00,1
76561198093935154,1,2994,2994.00,2994.00,0.968800,9.00,3
76561198203274485,2,2993,1496.50,1496.50,0.984850,0.00,2
76561199158675524,1,2992,2992.00,2992.00,1.000000,0.00,2
76561199159218557,3,2981,993.67,761.00,0.846200,54.33,3
76561198308919544,4,2980,745.00,388.50,1.000000,7.00,6
76561198084350890,1,2979,2979.00,2979.00,0.948300,0.00,2
76561198317828601,1,2976,2976.00,2976.00,0.916700,0.00,2
76561198363251928,2,2971,1485.50,1485.50,0.859500,26.00,3
76561199631079507,1,2967,2967.00,2967.00,1.000000,90.00,2
76561198373759149,1,2954,2954.00,2954.00,0.900000,0.00,2
76561198011850781,1,2949,2949.00,2949.00,0.806500,0.00,5
76561199566023725,1,2949,2949.00,2949.00,0.984400,5.00,2
76561198084255416,6,2942,490.33,37.00,0.895840,301.50,5
76561198962104701,1,2940,2940.00,2940.00,0.983900,314.00,2
76561198126891154,1,2938,2938.00,2938.00,0.939000,238.00,4
76561198370568804,1,2938,2938.00,2938.00,0.972700,0.00,2
76561198267202826,2,2932,1466.00,1466.00,0.928600,194.50,5
76561198294640184,1,2929,2929.00,2929.00,1.000000,0.00,4
76561198365980039,1,2928,2928.00,2928.00,0.979600,217.00,2
76561198192572942,1,2926,2926.00,2926.00,0.985500,7.00,4
76561198344715786,1,2926,2926.00,2926.00,0.946200,13.00,2
76561198342872183,2,2923,1461.50,1461.50,0.893150,1.00,5
76561198044379985,1,2921,2921.00,2921.00,0.953300,552.00,4
76561198314188058,4,2920,730.00,116.50,0.995200,130.50,5
76561198298941613,3,2919,973.00,1360.00,0.642000,33.00,2
76561198141080341,2,2914,1457.00,1457.00,0.983600,9.50,2
76561198120549342,1,2914,2914.00,2914.00,0.923100,1.00,4
76561198011135039,2,2911,1455.50,1455.50,0.928250,36.00,2
76561198057426743,1,2910,2910.00,2910.00,1.000000,57.00,3
76561198395224257,1,2908,2908.00,2908.00,0.924500,5.00,2
76561198323041834,2,2904,1452.00,1452.00,0.446450,0.50,2
76561198207875407,5,2902,580.40,403.00,0.889400,47.00,4
76561198075021732,1,2901,2901.00,2901.00,0.956500,2733.00,2
76561198045129632,3,2899,966.33,880.00,0.933967,0.33,7
76561198274972617,1,2887,2887.00,2887.00,0.965500,111.00,3
76561199037833438,1,2884,2884.00,2884.00,0.961000,2.00,5
76561198208335372,2,2882,1441.00,1441.00,0.832450,0.00,2
76561198416395215,1,2880,2880.00,2880.00,0.944400,142.00,2
76561198362297336,6,2875,479.17,165.00,0.673340,31.33,4
76561198413242325,2,2867,1433.50,1433.50,0.946950,416.00,2
76561198822286817,2,2866,1433.00,1433.00,0.970000,846.00,5
76561198025965205,1,2862,2862.00,2862.00,0.921100,0.00,3
76561198012434385,1,2859,2859.00,2859.00,0.964900,45.00,4
76561198088054478,1,2846,2846.00,2846.00,1.000000,1447.00,1
76561199068054443,5,2844,568.80,31.00,0.977000,6.60,2
76561198156754203,3,2841,947.00,748.00,0.816533,65.33,4
76561199530139341,1,2833,2833.00,2833.00,1.000000,2.00,2
76561198072192039,1,2828,2828.00,2828.00,0.894700,0.00,2
76561197996719369,5,2822,564.40,254.00,0.963325,0.60,6
76561198355406112,2,2822,1411.00,1411.00,0.853700,0.00,2
76561198025166787,1,2818,2818.00,2818.00,0.923100,2089.00,2
76561198011133347,1,2817,2817.00,2817.00,0.903800,0.00,1
76561198202746174,1,2817,2817.00,2817.00,0.948700,30.00,3
76561197978933434,2,2806,1403.00,1403.00,0.785250,119.50,5
76561198102451049,5,2800,560.00,554.00,0.800000,62.80,6
76561198319297871,2,2800,1400.00,1400.00,0.939000,992.00,1
76561198411445848,2,2795,1397.50,1397.50,0.875000,0.00,1
76561198873577768,7,2792,398.86,43.00,0.841660,0.00,6
76561198871281062,1,2779,2779.00,2779.00,0.970100,9.00,6
76561198126633730,2,2777,1388.50,1388.50,0.921450,576.50,5
76561197994978686,1,2775,2775.00,2775.00,0.774200,268.00,4
76561198236615310,1,2771,2771.00,2771.00,0.950800,135.00,6
76561198446783851,1,2766,2766.00,2766.00,0.917800,244.00,2
76561198136879596,2,2756,1378.00,1378.00,0.983250,60.00,7
76561198311422908,2,2749,1374.50,1374.50,0.847000,0.50,2
76561198849828674,8,2742,342.75,137.00,0.956867,206.63,3
76561199536221762,3,2741,913.67,1105.00,1.000000,2.33,2
76561198153135402,5,2739,547.80,422.00,0.959540,519.60,4
76561198063490289,2,2738,1369.00,1369.00,0.891850,302.00,5
76561198097371004,1,2738,2738.00,2738.00,0.650000,0.00,1
76561198104228622,4,2733,683.25,323.00,0.333333,223.00,3
76561198203049168,1,2733,2733.00,2733.00,0.965500,0.00,2
76561199058678338,2,2722,1361.00,1361.00,0.866650,239.50,2
76561198141536936,7,2719,388.43,21.00,0.988375,78.14,6
76561198074908124,6,2716,452.67,215.50,0.750000,1.17,1
76561199042237845,2,2708,1354.00,1354.00,0.947350,160.50,3
76561198313741835,1,2708,2708.00,2708.00,0.837200,0.00,2
76561198415150844,1,2708,2708.00,2708.00,0.957900,1.00,2
76561198156139436,2,2704,1352.00,1352.00,0.969200,71.00,5
76561198048748690,1,2699,2699.00,2699.00,0.959600,60.00,3
76561198282905436,1,2698,2698.00,2698.00,0.793100,0.00,2
76561198867441785,3,2689,896.33,229.00,0.951533,50.00,3
76561198099337463,20,2685,134.25,60.50,0.646847,6.30,5
76561198078564202,2,2679,1339.50,1339.50,0.841650,1063.00,8
76561198140969674,1,2678,2678.00,2678.00,0.941200,0.00,2
76561197961151114,1,2675,2675.00,2675.00,0.967700,0.00,2
76561197985698797,1,2672,2672.00,2672.00,0.900000,1.00,2
76561198151332587,1,2671,2671.00,2671.00,0.945200,0.00,2
76561199118659064,1,2671,2671.00,2671.00,0.975600,1054.00,3
76561198263854054,3,2669,889.67,1094.00,0.944450,2.33,4
76561197996958680,1,2665,2665.00,2665.00,0.916700,0.00,2
76561198189535383,1,2664,2664.00,2664.00,0.940000,2.00,3
76561199021511490,2,2662,1331.00,1331.00,0.936450,291.00,6
76561199007467038,3,2658,886.00,412.00,0.815467,8.67,4
76561198948281616,1,2657,2657.00,2657.00,0.920500,0.00,3
76561198363155669,1,2656,2656.00,2656.00,0.967700,0.00,2
76561198132685486,1,2655,2655.00,2655.00,0.903800,261.00,2
76561198118495777,1,2654,2654.00,2654.00,0.840000,127.00,3
76561198282247053,1,2648,2648.00,2648.00,0.954500,611.00,2
76561198965061663,1,2646,2646.00,2646.00,1.000000,22.00,2
76561198355015519,3,2645,881.67,218.00,0.649567,0.00,14
76561198882126345,3,2645,881.67,599.00,0.953333,0.00,2
76561198046701745,3,2644,881.33,893.00,0.759500,1.67,1
76561199020459182,1,2643,2643.00,2643.00,0.906300,0.00,5
76561198093123271,1,2639,2639.00,2639.00,0.928600,289.00,3
76561198108160643,1,2639,2639.00,2639.00,0.898900,1320.00,2
76561198420502857,1,2639,2639.00,2639.00,0.875000,0.00,3
76561198296039496,2,2637,1318.50,1318.50,0.787200,2.50,2
76561198848176469,5,2635,527.00,283.00,0.946660,0.00,5
76561198038730785,1,2634,2634.00,2634.00,0.974400,70.00,3
76561199219605726,5,2628,525.60,281.00,0.722233,0.00,5
76561198031500205,1,2628,2628.00,2628.00,0.921900,0.00,2
76561198163112979,3,2627,875.67,21.00,0.987100,220.33,2
76561198875308141,6,2625,437.50,203.00,0.981820,118.50,5
76561198071290954,1,2625,2625.00,2625.00,1.000000,0.00,2
76561198197780335,1,2625,2625.00,2625.00,0.962300,0.00,2
76561198810238242,1,2622,2622.00,2622.00,0.857100,0.00,2
76561199194902830,7,2621,374.43,212.00,0.943871,122.00,6
76561198142739859,3,2620,873.33,891.00,0.919833,1068.67,3
76561198861401485,1,2610,2610.00,2610.00,0.966700,18.00,2
76561198142549349,1,2608,2608.00,2608.00,0.921900,0.00,2
76561199023337409,1,2605,2605.00,2605.00,1.000000,0.00,2
76561198089768434,1,2604,2604.00,2604.00,0.871000,0.00,3
76561199101770239,2,2603,1301.50,1301.50,0.984400,8.50,2
76561198972652615,1,2603,2603.00,2603.00,1.000000,359.00,3
76561199239634805,4,2600,650.00,811.00,0.955525,183.75,8
76561199187241599,1,2600,2600.00,2600.00,0.977300,14.00,2
76561198814821245,1,2592,2592.00,2592.00,0.976700,9.00,2
76561198058490245,1,2590,2590.00,2590.00,0.913000,68.00,1
76561198204113905,2,2589,1294.50,1294.50,0.381600,0.00,5
76561198100870195,2,2587,1293.50,1293.50,0.989600,0.00,2
76561198019876843,3,2582,860.67,824.00,0.611133,5.33,8
76561198138328865,1,2582,2582.00,2582.00,0.846600,10.00,4
76561198879326845,2,2581,1290.50,1290.50,0.833350,491.00,3
76561198960764740,1,2578,2578.00,2578.00,1.000000,3.00,2
76561198992487218,1,2578,2578.00,2578.00,0.941700,105.00,2
76561198162266633,2,2576,1288.00,1288.00,0.953150,646.50,6
76561198417916196,1,2574,2574.00,2574.00,1.000000,225.00,2
76561198413145704,1,2572,2572.00,2572.00,0.846200,0.00,5
76561198045585408,1,2570,2570.00,2570.00,0.808500,18.00,2
76561198095488136,1,2569,2569.00,2569.00,0.928600,0.00,3
76561198339259903,1,2568,2568.00,2568.00,0.929800,1231.00,2
76561198140945879,4,2564,641.00,309.50,0.850725,409.00,6
76561198964250770,1,2564,2564.00,2564.00,1.000000,1.00,2
76561198044712052,2,2560,1280.00,1280.00,0.962700,53.50,3
76561198828909658,3,2558,852.67,593.00,0.991233,339.67,2
76561199082225658,2,2556,1278.00,1278.00,0.702400,84.50,4
76561198062941064,1,2555,2555.00,2555.00,0.827600,265.00,3
76561198240555832,1,2550,2550.00,2550.00,0.877000,1405.00,4
76561199204658609,2,2549,1274.50,1274.50,0.922650,134.00,5
76561198955206149,2,2546,1273.00,1273.00,0.984850,0.50,5
76561198091681717,1,2539,2539.00,2539.00,0.968800,0.00,1
76561198047927375,2,2531,1265.50,1265.50,0.964300,55.50,3
76561198201849766,1,2526,2526.00,2526.00,0.989700,134.00,1
76561198283392850,4,2524,631.00,617.00,0.950000,90.50,3
76561198079397898,1,2520,2520.00,2520.00,0.958300,3.00,3
76561198100860881,1,2519,2519.00,2519.00,0.888900,0.00,2
76561198101384696,1,2517,2517.00,2517.00,0.951600,68.00,3
76561198278405993,6,2512,418.67,168.00,0.990200,94.17,8
76561199132820862,5,2507,501.40,125.00,0.975000,19.80,3
76561197995164346,2,2507,1253.50,1253.50,0.910800,14.00,3
76561198114764380,1,2499,2499.00,2499.00,0.926200,638.00,2
76561199082801191,1,2499,2499.00,2499.00,1.000000,0.00,1
76561198067174849,1,2495,2495.00,2495.00,0.915300,0.00,2
76561198836238035,2,2492,1246.00,1246.00,0.962950,0.00,6
76561198091651033,5,2482,496.40,133.00,0.985720,56.20,4
76561199029307754,2,2481,1240.50,1240.50,0.955350,505.00,1
76561198358541454,1,2481,2481.00,2481.00,0.988800,6.00,2
76561198107105059,1,2480,2480.00,2480.00,0.953500,3.00,2
76561198111054412,1,2475,2475.00,2475.00,1.000000,2.00,4
76561198869318782,1,2475,2475.00,2475.00,1.000000,0.00,2
76561198032445298,1,2474,2474.00,2474.00,0.952400,0.00,3
76561198097238292,1,2474,2474.00,2474.00,0.886400,19.00,2
76561199024689825,3,2472,824.00,150.00,0.866667,106.00,5
76561198268775301,2,2472,1236.00,1236.00,0.873200,11.00,2
76561198158238120,1,2470,2470.00,2470.00,1.000000,0.00,1
76561198343060623,1,2469,2469.00,2469.00,0.964300,595.00,4
76561198025674202,3,2468,822.67,759.00,0.856367,35.67,2
76561198121096127,2,2468,1234.00,1234.00,0.906600,294.50,4
76561198236188078,2,2466,1233.00,1233.00,0.981500,0.00,2
76561198888784277,2,2466,1233.00,1233.00,1.000000,3.50,2
76561198040111559,2,2462,1231.00,1231.00,0.975000,375.50,6
76561198042439500,1,2462,2462.00,2462.00,0.982500,170.00,4
76561199385804505,6,2461,410.17,345.50,0.916667,3.50,4
76561199684690581,1,2457,2457.00,2457.00,0.938300,66.00,5
76561199839165976,1,2455,2455.00,2455.00,1.000000,354.00,1
76561198129618713,10,2453,245.30,68.50,0.913330,324.40,6
76561199030520389,5,2452,490.40,315.00,0.944433,181.40,3
76561198092202957,2,2451,1225.50,1225.50,0.906850,1105.50,3
76561198320068962,1,2449,2449.00,2449.00,0.941200,1.00,6
76561198994604609,1,2447,2447.00,2447.00,0.950000,0.00,1
76561198071892417,1,2446,2446.00,2446.00,1.000000,10.00,1
76561198125714461,2,2444,1222.00,1222.00,0.924400,45.00,5
76561199084155958,1,2444,2444.00,2444.00,1.000000,951.00,3
76561198962447293,2,2441,1220.50,1220.50,0.976850,0.00,2
76561198049182207,1,2439,2439.00,2439.00,0.910300,0.00,2
76561198889069335,1,2439,2439.00,2439.00,1.000000,0.00,3
76561198066943789,1,2436,2436.00,2436.00,0.980200,16.00,2
76561198215455117,1,2433,2433.00,2433.00,0.724100,0.00,2
76561198282735698,2,2432,1216.00,1216.00,0.933300,694.00,3
76561198308469170,14,2431,173.64,96.00,0.792400,49.43,10
76561198051805040,1,2431,2431.00,2431.00,0.959700,0.00,3
76561198029653241,2,2429,1214.50,1214.50,0.991400,5.00,2
76561198335765640,1,2427,2427.00,2427.00,0.979200,0.00,2
76561198861673474,2,2413,1206.50,1206.50,0.700000,0.00,1
76561198228064396,1,2413,2413.00,2413.00,0.981000,8.00,2
76561199062237446,1,2413,2413.00,2413.00,1.000000,0.00,2
76561197968376097,1,2412,2412.00,2412.00,0.925400,33.00,5
76561198311312640,1,2412,2412.00,2412.00,0.976500,575.00,6
76561198319340264,1,2409,2409.00,2409.00,1.000000,517.00,6
76561198066876127,3,2407,802.33,1161.00,0.591567,18.67,3
76561198090226890,2,2400,1200.00,1200.00,0.900000,0.00,3
76561198825995937,1,2395,2395.00,2395.00,1.000000,0.00,2
76561198844322505,1,2393,2393.00,2393.00,0.935500,25.00,6
76561199012842244,1,2393,2393.00,2393.00,0.981800,78.00,5
76561198054960360,2,2391,1195.50,1195.50,0.621200,7.50,3
76561197996863758,1,2390,2390.00,2390.00,0.979600,177.00,1
76561198181741017,1,2389,2389.00,2389.00,0.814400,0.00,2
76561198021919808,1,2386,2386.00,2386.00,0.975600,15.00,2
76561198111940729,2,2383,1191.50,1191.50,1.000000,72.00,10
76561198050819487,1,2381,2381.00,2381.00,1.000000,0.00,2
76561197994453471,4,2379,594.75,96.50,1.000000,85.50,4
76561198242267768,2,2378,1189.00,1189.00,0.973700,1269.50,4
76561198237919414,2,2376,1188.00,1188.00,0.858350,2040.50,4
76561198146856665,5,2374,474.80,467.00,0.687560,377.40,4
76561198276388985,2,2372,1186.00,1186.00,0.973700,195.00,2
76561198049217825,1,2371,2371.00,2371.00,0.940000,621.00,2
76561198131140653,2,2370,1185.00,1185.00,0.942750,1.00,8
76561199485896592,2,2370,1185.00,1185.00,0.825000,0.50,3
76561198369175925,1,2370,2370.00,2370.00,0.947400,0.00,2
76561198369859611,2,2366,1183.00,1183.00,0.851850,0.00,3
76561198070217332,2,2360,1180.00,1180.00,0.890100,0.00,1
76561198122025854,1,2360,2360.00,2360.00,0.940500,11.00,2
76561199027262452,1,2358,2358.00,2358.00,1.000000,0.00,3
76561198025220978,1,2357,2357.00,2357.00,0.902000,324.00,3
76561198341605922,4,2356,589.00,282.50,0.821425,0.50,2
76561198091369654,1,2353,2353.00,2353.00,0.761900,3.00,3
76561198057306696,1,2343,2343.00,2343.00,0.950000,1.00,1
76561199142471316,5,2341,468.20,539.00,0.748340,159.60,4
76561198989106468,1,2332,2332.00,2332.00,0.888900,0.00,3
76561199082467275,2,2327,1163.50,1163.50,0.849400,664.50,17
76561199169165261,2,2327,1163.50,1163.50,0.909100,222.50,6
76561198305043379,1,2327,2327.00,2327.00,0.948700,142.00,4
76561198864400975,4,2315,578.75,521.50,0.986100,336.75,2
76561198164085413,1,2315,2315.00,2315.00,0.789500,2.00,2
76561198032979928,1,2314,2314.00,2314.00,0.875000,7.00,1
76561198047143384,1,2313,2313.00,2313.00,1.000000,0.00,1
76561198335492869,1,2313,2313.00,2313.00,1.000000,0.00,2
76561199223901538,1,2309,2309.00,2309.00,0.960000,578.00,3
76561198052456757,1,2307,2307.00,2307.00,0.913000,402.00,2
76561199198062783,6,2306,384.33,191.50,0.944450,15.50,6
76561198362580911,1,2306,2306.00,2306.00,0.941200,218.00,3
76561198156424178,1,2305,2305.00,2305.00,1.000000,248.00,2
76561198030736733,3,2304,768.00,414.00,0.944433,101.00,5
76561199113691300,1,2301,2301.00,2301.00,1.000000,105.00,2
76561198092710503,4,2298,574.50,241.50,0.706167,619.75,8
76561198206907287,1,2297,2297.00,2297.00,0.897400,6.00,2
76561199572153369,8,2295,286.88,236.00,0.943188,47.00,2
76561199028151901,3,2291,763.67,772.00,1.000000,9.33,2
76561198074463510,1,2288,2288.00,2288.00,0.956500,0.00,3
76561199002539048,1,2288,2288.00,2288.00,0.600000,317.00,1
76561198012776307,1,2287,2287.00,2287.00,0.970100,866.00,5
76561198302531424,3,2276,758.67,341.00,0.988700,173.33,4
76561198400146208,3,2275,758.33,714.00,0.958933,5.00,2
76561198814833994,1,2271,2271.00,2271.00,0.926800,0.00,1
76561198104756498,9,2267,251.89,67.00,0.694450,439.89,6
76561198004357770,1,2267,2267.00,2267.00,0.971000,630.00,2
76561198348297768,2,2266,1133.00,1133.00,0.964300,616.00,5
76561199099075456,8,2254,281.75,183.00,0.983340,85.75,3
76561198430369804,4,2254,563.50,10.00,0.578433,74.50,4
76561199038314158,5,2247,449.40,92.00,0.966675,391.20,5
76561198427096358,1,2247,2247.00,2247.00,1.000000,0.00,2
76561199070086370,2,2246,1123.00,1123.00,0.865150,322.50,3
76561198073101556,1,2246,2246.00,2246.00,0.866700,1.00,3
76561199012285611,3,2244,748.00,369.00,0.819967,0.33,3
76561199565027281,1,2242,2242.00,2242.00,0.941200,54.00,1
76561198359512124,2,2239,1119.50,1119.50,0.909100,28.00,4
76561198280212244,2,2235,1117.50,1117.50,1.000000,61.50,3
76561198050604170,1,2234,2234.00,2234.00,0.802200,107.00,4
76561198125508383,1,2233,2233.00,2233.00,0.950000,0.00,2
76561198928609884,3,2232,744.00,619.00,0.976200,38.67,3
76561198293758770,2,2232,1116.00,1116.00,0.934800,87.50,4
76561198170940859,3,2222,740.67,904.00,0.856650,49.00,2
76561198029979835,2,2221,1110.50,1110.50,0.799100,0.00,2
76561198011886517,1,2219,2219.00,2219.00,0.981500,0.00,2
76561198035568766,1,2219,2219.00,2219.00,0.951200,7.00,3
76561198879301726,5,2217,443.40,631.00,1.000000,94.00,5
76561198101707249,4,2215,553.75,55.00,0.910050,60.50,4
76561199466941857,1,2214,2214.00,2214.00,0.973000,161.00,3
76561198233459704,6,2211,368.50,151.50,0.960650,130.33,9
76561198026792582,2,2209,1104.50,1104.50,0.985300,0.00,8
76561198881373665,9,2208,245.33,141.00,0.983722,214.11,8
76561198082498547,3,2208,736.00,773.00,0.761000,190.67,2
76561198931006834,1,2207,2207.00,2207.00,0.963000,0.00,2
